Idx	Group	Index	Name	Color	Unk1	Unk2	Unk3	iInfoLine_1	Unk4	iInfoLine_2	Unk5	iInfoLine_3	Unk6	iInfoLine_4	Unk7	iInfoLine_5	Unk8	iInfoLine_6	Unk9	iInfoLine_7	Unk10	iInfoLine_8	Unk11	iInfoLine_9	Unk12	iInfoLine_10	Unk13	iInfoLine_11	Unk14	iInfoLine_12	Unk15	iInfoLine_13	Unk16	iInfoLine_14	Unk17	iInfoLine_15	Unk18
745	8	62	Scale Armor	256	1	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
746	8	63	Silk Armor	256	1	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
747	8	64	Sphinx Armor	256	1	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
748	8	65	Violent Wind Armor	256	1	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
749	8	66	Adamantine Armor	256	1	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
750	8	67	Dragon Armor	256	1	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
751	8	68	Guardian Armor	256	1	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
752	8	69	Legendary Armor	256	1	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
753	8	70	Red Winged Armor	256	1	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
754	8	71	Atlans Armor	256	1	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
755	8	72	Storm Zahard Armor	256	1	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
756	8	73	Phoenix Soul Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	15	0	16	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
757	8	74	Stormwing Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
758	8	75	Light Lord Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
759	8	76	Magic Knight Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
760	8	77	Bloody Dragon Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	15	0	16	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
761	8	91	Robust Armor	256	1	1	-1	3	0	8	0	11	0	12	2	13	0	14	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
762	8	92	Gru Hill Armor	256	1	1	-1	3	0	8	0	11	0	12	2	13	0	14	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
763	8	93	Princie Armor	256	1	1	-1	3	0	8	0	11	0	12	2	13	0	14	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
764	8	94	Hirat Armor	256	1	1	-1	3	0	8	0	11	0	12	2	13	0	14	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
765	8	95	Sate Armor	256	1	1	-1	3	0	8	0	11	0	12	2	13	0	14	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
766	8	96	Robust Armor	256	1	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
767	8	97	Princie Armor	256	1	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
768	8	98	Bloodangel Knight Armor	256	0	1	-1	3	0	1156	1	1157	1	1158	1	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0
769	8	99	Bloodangel Wizard Armor	256	0	1	-1	3	0	1156	1	1157	1	1158	1	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0
770	8	100	Bloodangel Elf Armor (A)	256	0	1	-1	3	0	1156	1	1157	1	1158	1	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0
771	8	101	Bloodangel Summoner Armor	256	0	1	-1	3	0	1156	1	1157	1	1158	1	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0
772	8	102	Bloodangel Magic Armor (A)	256	0	1	-1	3	0	1156	1	1157	1	1158	1	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0
773	8	103	Bloodangel Lord Armor	256	0	1	-1	3	0	1156	1	1157	1	1158	1	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0
774	8	104	Bloodangel Fighter Armor	256	0	1	-1	3	0	1156	1	1157	1	1158	1	8	0	9	0	10	2	11	0	12	2	15	0	16	2	-1	0	-1	0	-1	0	-1	0
775	8	105	Bloodangel Lancer Armor	256	0	1	-1	3	0	1156	1	1157	1	1158	1	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0
776	8	106	Awakening Soul Knight Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
777	8	107	Awakening Soull Wizard Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
778	8	108	Awakening Soul Elf Armor (A)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
779	8	109	Awakening Soul Summoner Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
780	8	110	Awakening Soul Magic Armor (A)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
781	8	111	Awakening Soull Lord Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
782	8	112	Awakening Soul Fighter Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	15	0	16	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
783	8	113	Awakening Soul Lancer Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
784	8	114	Awakening Soul Elf Armor (B)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
785	8	115	Awakening Soul Magic Armor (B)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
786	8	116	Rune Pad Armor	256	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
787	8	117	Rune Spink Armor	256	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
788	8	118	Rune Legendary Armor	256	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
789	8	119	Kanaz Armor	256	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
790	8	120	Rune Devine Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
791	8	121	Runic Light Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
792	8	122	Bloodangel Runist Armor	256	0	1	-1	3	0	1156	1	1157	1	1158	1	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0
793	8	123	Darkangel Runist Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
794	8	124	Rune Spink Armor	256	0	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
795	8	125	Rune Legendary Armor	256	0	1	-1	3	0	8	0	9	0	10	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
796	8	126	[Bound] Rune Legendary Armor	267	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
797	8	127	Holyangel Runist Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
798	8	128	Soul Runist Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
799	8	129	Blue Eye Runist Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
800	8	130	[Bound] Dragon Armor	267	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
801	8	131	[Bound] Legendary Armor	267	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
802	8	132	[Bound] Guardian Armor	267	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
803	8	133	[Bound] Atlans Armor	267	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
804	8	134	[Bound] Adamantine Armor	267	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
805	8	135	[Bound] Red Winged Armor	267	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
806	8	136	[Bound] Storm Zahard Armor	267	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
807	8	137	[Bound] Princie Armor	267	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
808	8	138	Darkangel Knight Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
809	8	139	Darkangel Wizard Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
810	8	140	Darkangel Elf Armor (A)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
811	8	141	Darkangel Summoner Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
812	8	142	Darkangel Magic Armor (A)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
813	8	143	Darkangel Lord Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
814	8	144	Darkangel Fighter Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	15	0	16	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
815	8	145	Darkangel Lancer Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
816	8	146	Tigris Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
817	8	147	Crimson Skull Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
818	8	148	Grace Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
819	8	149	Constant Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
820	8	150	Holyangel Knight Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
821	8	151	Holyangel Wizard Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
822	8	152	Holyangel Elf Armor (A)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
823	8	153	Holyangel Summoner Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
824	8	154	Holyangel Magic Armor (A)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
825	8	155	Holyangel Lord Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
826	8	156	Holyangel Fighter Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	15	0	16	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
827	8	157	Holyangel Lancer Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
828	8	158	Bloodangel Elf Armor (B)	256	0	1	-1	3	0	1156	1	1157	1	1158	1	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0
829	8	159	Darkangel Elf Armor (B)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
830	8	160	Holyangel Elf Armor (B)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
831	8	161	Bloodangel Magic Armor (B)	256	0	1	-1	3	0	1156	1	1157	1	1158	1	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0
832	8	162	Darkangel Magic Armor (B)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
833	8	163	Holyangel Magic Armor (B)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
834	8	164	Blue Eye Knight Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
835	8	165	Blue Eye Wizard Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
836	8	166	Blue Eye Elf Armor (A)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
837	8	167	Blue Eye Summoner Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
838	8	168	Blue Eye Magic Armor (A)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
839	8	169	Blue Eye Lord Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
840	8	170	Blue Eye Fighter Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	15	0	16	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
841	8	171	Blue Eye Lancer Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
842	8	172	Blue Eye Elf Armor (B)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
843	8	173	Blue Eye Magic Armor (B)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
844	8	174	Slayer Red Wing Armor	256	0	1	-1	3	0	8	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
845	8	175	Slayer Armor (A)	256	0	1	-1	3	0	8	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
846	8	176	Slayer Demonic Armor (A)	256	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
847	8	177	Nightwing Armor	256	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
848	8	178	Fidelity Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
849	8	179	Trace Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
850	8	180	Bloodangel Slayer Armor	256	0	1	-1	3	0	1156	1	1157	1	1158	1	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0
851	8	181	Darkangel Slayer Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
852	8	182	Holyangel Slayer Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
853	8	183	Soul Slayer Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
854	8	184	Blue Eye Slayer Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
855	8	185	Silver Heart Slayer Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
856	8	186	Slayer Armor (B)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
857	8	187	Slayer Demonic Armor (B)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
858	8	188	[Bound] Slayer Demonic Armor	267	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
859	8	189	Silverheart Knight Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
860	8	190	Silverheart Wizard Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
861	8	191	Silverheart Elf Armor (A)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
862	8	192	Silverheart Summoner Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
863	8	193	Silverheart Magic Armor (A)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
864	8	194	Silverheart Lord Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
865	8	195	Silverheart Fighter Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	15	0	16	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
866	8	196	Silverheart Lancer Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
867	8	197	Silverheart Elf Armor (B)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
868	8	198	Silverheart Magic Armor (B)	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
869	8	199	Silverheart Rune Wizard Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
870	8	200	Blood Angel Knight Armor (Conviction)	256	0	1	-1	3	0	8	0	9	0	10	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
871	8	201	Dark Angel Knight Armor (Conviction)	256	0	1	-1	3	0	8	0	9	0	10	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
872	8	202	Holy Angel Knight Armor (Conviction)	256	0	1	-1	3	0	8	0	9	0	10	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
873	8	203	Soul Knight Armor (Conviction)	256	0	1	-1	3	0	8	0	9	0	10	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
874	8	204	Blue Eye Knight Armor (Conviction)	256	0	1	-1	3	0	8	0	9	0	10	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
875	8	205	Silver Heart Knight Armor (Conviction)	256	0	1	-1	3	0	8	0	9	0	10	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
876	8	206	Leather Gunner Armor	256	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
877	8	207	Scale Gunner Armor	256	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
878	8	208	Round Gunner Armor	256	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
879	8	209	Frere Armor	256	0	1	-1	3	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
880	8	210	Titan Gunner Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
881	8	211	Stormwinger Armor	268	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
882	8	212	Bloodangel Gun Crusher Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
883	8	213	Darkangel Gun Crusher Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
884	8	214	Holyangel Gun Crusher Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
885	8	215	Soul Gun Crusher Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
886	8	216	Blue Eye Gun Crusher Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
887	8	217	Silver Heart Gun Crusher Armor	256	0	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	-1	0	-1	0	-1	0	-1	0	-1	0
888	8	218	Scale Gunner Armor	256	1	1	-1	3	0	8	0	9	0	10	2	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
